"","YEAR","COMMON_NAME","SPECIES_CODE","total_value"
"37260",2016,"Red swamp crawfish","RCW",0
"37261",2016,"Red-mouthed goby","GCR",0
"37262",2016,"Redbanded seabream","REA",2
"37263",2016,"Redspotted shrimp","PNB",0
"37264",2016,"Remo flounder","ONW",0
"37265",2016,"Requiem sharks NEI","RSK",0
"37266",2016,"Reticulate moray","MMR",0
"37267",2016,"Rhinoceros leatherjacket","EDI",0
"37268",2016,"Ribboned nori","OFN",10
"37269",2016,"Righteye flounders NEI","PLZ",1
"37270",2016,"Ring-backed pipefish","STK",0
"37271",2016,"River eels NEI","ELX",0
"37272",2016,"Roaches NEI","FRX",0
"37273",2016,"Rock cook","ENX",36
"37274",2016,"Rocklings NEI","ROL",9
"37275",2016,"Rockpool prawn","PNQ",0
"37276",2016,"Roudi escolar","PRP",0
"37277",2016,"Rough limpet","LQY",0
"37278",2016,"Rough pomfret","TAS",0
"37279",2016,"Rough ray","JAR",0
"37280",2016,"Roughtail stingray","RDC",0
"37281",2016,"Round ray","RJY",0
"37282",2016,"Round sardinella","SAA",0
"37283",2016,"Royal cucumber","JCR",26
"37284",2016,"Royal spiny lobster","LOY",0
"37285",2016,"Rubberlip grunt","GBR",168
"37286",2016,"Rudderfish","CEO",0
"37287",2016,"Ruffs, barrelfishes NEI","CEN",0
"37288",2016,"Rugose bonnet","KDH",0
"37289",2016,"Saburon helmet","FMS",0
"37290",2016,"Saddled seabream","SBS",317
"37291",2016,"Sailfin flyingfish","PXB",0
"37292",2016,"Sailray","RJK",0
"37293",2016,"Salema","SLM",862
"37294",2016,"Salmonoids NEI","SLX",0
"37295",2016,"Salps","SPX",0
"37296",2016,"Sand crab","OVP",0
"37297",2016,"Sand gaper","CLS",0
"37298",2016,"Sand smelt","ATP",16
"37299",2016,"Sand sole","SOS",273
"37300",2016,"Sand steenbras","SSB",167
"37301",2016,"Sand tiger shark","CCT",0
"37302",2016,"Sand violet","SSG",0
"37303",2016,"Sandbar shark","CCP",0
"37304",2016,"Sardinellas NEI","SIX",48
"37305",2016,"Sardinia coral","COL",0
"37306",2016,"Sargo breams NEI","SRG",48
"37307",2016,"Sauries NEI","SAX",29
"37308",2016,"Scads NEI","SDX",0
"37309",2016,"Scale-rayed wrasse","AKL",0
"37310",2016,"Scalloped bonnethead","SSN",0
"37311",2016,"Scalloped hammerhead","SPL",0
"37312",2016,"Scallops NEI","SCX",0
"37313",2016,"Scarlet lobsterette","NFT",0
"37314",2016,"Scarlet shrimp","SSH",46
"37315",2016,"Scomber mackerels NEI","MAZ",20
"37316",2016,"Scorpionfishes, gurnards NEI","XSX",0
"37317",2016,"Scorpionfishes, redfishes NEI","SCO",29
"37318",2016,"Scorpionfishes, rockfishes NEI","SCS",79
"37319",2016,"Scotsman seabream","SCM",0
"37320",2016,"Sculpins","SCU",0
"37321",2016,"Scup","SCP",0
"37322",2016,"Sea cactus","HMW",0
"37323",2016,"Sea catfishes NEI","CAX",0
"37324",2016,"Sea chubs NEI","KYX",0
"37325",2016,"Sea cucumbers NEI","CUX",19
"37326",2016,"Sea lamprey","LAU",79
"37327",2016,"Sea lettuces NEI","UYH",0
"37328",2016,"Sea mussels NEI","MSX",0
"37329",2016,"Sea thong","HLZ",113
"37330",2016,"Sea urchins, etc. NEI","URX",10
"37331",2016,"Seabasses NEI","BSE",2
"37332",2016,"Seaweeds NEI","SWX",1775
"37333",2016,"Seerfishes NEI","KGX",13
"37334",2016,"Senegal seabream","DHQ",0
"37335",2016,"Senegalese hake","HKM",0
"37336",2016,"Senegalese sole","OAL",39
"37337",2016,"Shads NEI","SHZ",0
"37338",2016,"Shallow-water Cape hake","HKK",0
"37339",2016,"Shamefaced crab","KPG",0
"37340",2016,"Shark sucker","REO",0
"37341",2016,"Sharks, rays, skates, etc. NEI","SKX",0
"37342",2016,"Sharktooth moray","AGD",0
"37343",2016,"Sharpnose sevengill shark","HXT",0
"37344",2016,"Sharpsnout seabream","SHR",11
"37345",2016,"Sheepshead","SPH",0
"37346",2016,"Shi drum","COB",6
"37347",2016,"Shore rockling","GGD",5
"37348",2016,"Shortfin mako","SMA",154
"37349",2016,"Shortfin squids NEI","ILL",202
"37350",2016,"Shorthead redhorse","MOM",0
"37351",2016,"Silky shark","FAL",0
"37352",2016,"Silver hake","HKS",0
"37353",2016,"Silver pomfret","SIP",0
"37354",2016,"Silver scabbardfish","SFS",151
"37355",2016,"Silversides(=Sand smelts) NEI","SIL",143
"37356",2016,"Silvery John dory","JOS",32
"37357",2016,"Silvery pout","GDG",0
"37358",2016,"Skipjack tuna","SKJ",270
"37359",2016,"Slender river prawn","HDK",0
"37360",2016,"Slender rockfish","EZS",0
"37361",2016,"Slender scalyhead","TRD",0
"37362",2016,"Slimeheads NEI","TRC",0
"37363",2016,"Slipper lobsters NEI","LOS",0
"37364",2016,"Small red scorpionfish","SNQ",9
"37365",2016,"Small sandeel","ABZ",0
"37366",2016,"Smalltoothed argentine","GLI",0
"37367",2016,"Smooth callista","KLK",454
"37368",2016,"Smooth hammerhead","SPZ",0
"37369",2016,"Smooth lanternshark","ETP",0
"37370",2016,"Smooth sandeel","ZGS",0
"37371",2016,"Smooth skate","RJS",0
"37372",2016,"Smooth-hound","SMD",161
"37373",2016,"Smoothback angelshark","SUT",0
"37374",2016,"Snaggletooth","BRT",0
"37375",2016,"Snake blenny","OOA",0
"37376",2016,"Snake mackerels, escolars NEI","GEP",2
"37377",2016,"Snakelocks anemone","NOW",66
"37378",2016,"Snappers NEI","SNA",0
"37379",2016,"Snoek","SNK",0
"37380",2016,"Sockeye(=Red) salmon","SOC",0
"37381",2016,"Soft skate","RJP",0
"37382",2016,"Softhead grenadier","MLL",0
"37383",2016,"Solen razor clams NEI","RAZ",3
"37384",2016,"Solenette","GSM",0
"37385",2016,"Soles NEI","SOX",17
"37386",2016,"Solid surf clam","ULO",1587
"37387",2016,"Sompat grunt","BUR",4
"37388",2016,"South American silver croaker","LGQ",0
"37389",2016,"Southern blue whiting","POS",0
"37390",2016,"Southern hake","HKN",0
"37391",2016,"Southern pink shrimp","SOP",0
"37392",2016,"Southern spiny lobster","SLS",0
"37393",2016,"Spanish hogfish","BDR",0
"37394",2016,"Spanish ling","SLI",1
"37395",2016,"Speckled shrimp","MPN",0
"37396",2016,"Spined pygmy shark","QUL",0
"37397",2016,"Spinous spider crab","SCR",1621
"37398",2016,"Spiny butterfly ray","RGL",9
"37399",2016,"Spiny gurnard","LEP",0
"37400",2016,"Spiny lobsters NEI","VLO",1
"37401",2016,"Spiny slipper shell","KDU",0
"37402",2016,"Spiny turbot","PSB",0
"37403",2016,"Splendid alfonsino","BYS",5
"37404",2016,"Sponges","SPO",0
"37405",2016,"Spottail mantis squillid","MTS",485
"37406",2016,"Spottail spiny turbot","SOT",0
"37407",2016,"Spotted flounder","CIL",152
"37408",2016,"Spotted seabass","SPU",193
"37409",2016,"Spotted wolffish","CAS",0
"37410",2016,"Squeteague(=Gray weakfish)","STG",9
"37411",2016,"Squillids NEI","SQY",11
"37412",2016,"Stargazer","UUC",1
"37413",2016,"Stargazers","URA",6
"37414",2016,"Starry smooth-hound","SDS",22
"37415",2016,"Steenbrasses NEI","STW",0
"37416",2016,"Sticklebacks","SKB",0
"37417",2016,"Stingrays NEI","STI",0
"37418",2016,"Stingrays, butterfly rays NEI","STT",0
"37419",2016,"Stone king crab","KCT",0
"37420",2016,"Stony sea urchin","URM",697
"37421",2016,"Stout beardfish","PXV",0
"37422",2016,"Stout bobtail squid","ROA",0
"37423",2016,"Straightnose rabbitfish","RCT",0
"37424",2016,"Streaked gurnard","CTZ",11
"37425",2016,"Striped bass","STB",0
"37426",2016,"Striped bass, hybrid","SBH",0
"37427",2016,"Striped marlin","MLS",4
"37428",2016,"Striped red shrimp","ARV",0
"37429",2016,"Striped seasnail","LIL",0
"37430",2016,"Striped soldier shrimp","LKW",0
"37431",2016,"Striped venus","SVE",2796
"37432",2016,"Sturgeon","APU",7
"37433",2016,"Sturgeons NEI","STU",0
"37434",2016,"Sunfish","MOP",0
"37435",2016,"Surf clams NEI","SSD",0
"37436",2016,"Surmullets(=Red mullets) NEI","MUX",280
"37437",2016,"Swallowtail seaperch","AHN",3
"37438",2016,"Swimming crabs, etc. NEI","SWM",12
"37439",2016,"Sword razor shell","EQI",183
"37440",2016,"Swordfish","SWO",1356
"37441",2016,"Symphodus wrasses NEI","YFX",2
"37442",2016,"Tadpole codling","SAO",0
"37443",2016,"Tadpole fish","RCR",0
"37444",2016,"Tangle","LQD",4148
"37445",2016,"Tapertail","LRE",0
"37446",2016,"Tellins NEI","TWL",0
"37447",2016,"Tench","FTE",0
"37448",2016,"Thickback sole","MKG",149
"37449",2016,"Thickback soles NEI","THS",179
"37450",2016,"Thickened nassa","III",0
"37451",2016,"Thicklip grey mullet","MLR",357
"37452",2016,"Thinlip grey mullet","MGC",467
"37453",2016,"Thor's scaldfish","RNH",4
"37454",2016,"Threadfins, tasselfishes NEI","THF",0
"37455",2016,"Threadtail anthias","TSI",0
"37456",2016,"Three-bearded rockling","GGU",0
"37457",2016,"Thresher","ALV",31
"37458",2016,"Tiger shark","TIG",0
"37459",2016,"Toadfishes NEI","TDF",0
"37460",2016,"Tonguefishes","TOX",0
"37461",2016,"Tonguesole NEI","YOX",0
"37462",2016,"Toothed rock crab","KCB",0
"37463",2016,"Topknot","ZGP",0
"37464",2016,"Torpedo rays","TOE",40
"37465",2016,"Transparent goby","FIM",1
"37466",2016,"Triggerfishes, durgons NEI","TRI",5
"37467",2016,"Trisopterus NEI","XOD",2
"37468",2016,"Trouts NEI","TRO",0
"37469",2016,"True lobsters,lobsterettes NEI","NEX",0
"37470",2016,"True tunas NEI","TUS",0
"37471",2016,"Truncate donax","DXL",25
"37472",2016,"Tub gurnard","GUU",260
"37473",2016,"Tuberculate abalone","HLT",4
"37474",2016,"Tuna-like fishes NEI","TUX",0
"37475",2016,"Tunas NEI","TUN",36
"37476",2016,"Turbots NEI","SCF",2
"37477",2016,"Twaite shad","TSD",271
"37478",2016,"Two-row rock shell","HQM",0
"37479",2016,"Two-spotted clingfish","GDB",0
"37480",2016,"Two-spotted goby","GBF",0
"37481",2016,"Twospot largescale flounder","ITO",0
"37482",2016,"Undulate venus","PAU",0
"37483",2016,"Unicorn leatherjacket filefish","ALM",0
"37484",2016,"Vadigo","VAD",1
"37485",2016,"Variegated scallop","VSC",49
"37486",2016,"Various sharks NEI","SKH",5
"37487",2016,"Various squids NEI","SQU",15
"37488",2016,"Veined squid","SQF",0
"37489",2016,"Velvet belly","ETX",0
"37490",2016,"Velvet helcion","HNY",0
"37491",2016,"Velvet swimcrab","LIO",192
"37492",2016,"Venus clams NEI","CLV",2172
"37493",2016,"Wahoo","WAH",0
"37494",2016,"Wakame","UDP",107
"37495",2016,"Warty crab","EIK",0
"37496",2016,"Warty venus","VEV",135
"37497",2016,"Webbed flying squid","OFC",0
"37498",2016,"Wedge sole","CET",861
"37499",2016,"Weeverfishes NEI","TRA",85
"37500",2016,"Weevers NEI","WEX",46
"37501",2016,"Wels(=Som) catfish","SOM",0
"37502",2016,"West African croakers NEI","CKW",6
"37503",2016,"West African goatfish","GOA",2
"37504",2016,"West African ilisha","ILI",0
"37505",2016,"West African pygmy herring","SRL",0
"37506",2016,"Western softhead grenadier","MLO",0
"37507",2016,"Whalehead dreamer","LHA",0
"37508",2016,"Whelk","WHE",13
"37509",2016,"Whiskered sole","MHH",0
"37510",2016,"White glass shrimp","FAV",0
"37511",2016,"White grouper","GPW",1
"37512",2016,"White hake","HKW",5
"37513",2016,"White perch","PEW",0
"37514",2016,"White sardinella","SDB",0
"37515",2016,"White seabream","SWA",1300
"37516",2016,"White trevally","TRZ",0
"37517",2016,"Whitemouth croaker","CKM",0
"37518",2016,"Whitenose shark","CNX",0
"37519",2016,"Whitetip reef shark","TRB",0
"37520",2016,"Wide-eyed flounder","OUB",0
"37521",2016,"Winter flounder","FLW",0
"37522",2016,"Wolffishes(=Catfishes) NEI","CAT",0
"37523",2016,"Wrasses, hogfishes, etc. NEI","WRA",60
"37524",2016,"Wreckfish","WRF",75
"37525",2016,"Yellowfin tuna","YFT",2
"37526",2016,"Yellowmouth barracuda","BVV",0
"37527",2016,"Yellowtail amberjack","YTC",0
"37528",2016,"Yellowtail flounder","YEL",0
"37529",2016,"Zebra danio","DAI",0
"37530",2016,"Zebra seabream","SBZ",41
"37531",2016,"Zebra turkeyfish","DDZ",0
"37532",2016,"anglerfish","MNZ",44
"37533",2016,NA,NA,857
"37534",2016,NA,"SOO",448
"37535",2016,NA,"MGS",117
"37536",2016,NA,"BDY",0
"37537",2016,NA,"BEF",0
"37538",2016,NA,"BER",0
"37539",2016,NA,"BES",0
"37540",2016,NA,"BGX",0
"37541",2016,NA,"BII",0
"37542",2016,NA,"BIU",0
"37543",2016,NA,"BRA",0
"37544",2016,NA,"CKP",0
"37545",2016,NA,"DBA",0
"37546",2016,NA,"DIN",0
"37547",2016,NA,"DPE",0
"37548",2016,NA,"DYS",0
"37549",2016,NA,"EHZ",0
"37550",2016,NA,"EIO",0
"37551",2016,NA,"EUQ",0
"37552",2016,NA,"GOD",0
"37553",2017,"Abalones NEI","ABX",0
"37554",2017,"Abyssal smooth-head","RIN",0
"37555",2017,"Abyssal spiderfish","BPG",0
"37556",2017,"Aesop shrimp","AES",0
"37557",2017,"African ray","JRF",0
"37558",2017,"African solenette","VNC",0
"37559",2017,"African striped grunt","GRA",0
"37560",2017,"Alewife","ALE",0
"37561",2017,"Alfonsino","BXD",33
"37562",2017,"Alfonsinos, etc. NEI","BRX",0
"37563",2017,"Allis and twaite shads","SHD",13
"37564",2017,"Allis shad","ASD",140
"37565",2017,"Alloteuthis squids NEI","OUW",97
"37566",2017,"Amberjacks NEI","AMX",0
"37567",2017,"Amer. plaice(=Long rough dab)","PLA",0
"37568",2017,"American angler","ANG",0
"37569",2017,"American lobster","LBA",0
"37570",2017,"American slipper-limpet","KDF",0
"37571",2017,"Angelsharks, sand devils NEI","ASK",0
"37572",2017,"Angolan dentex","DEA",0
"37573",2017,"Angular roughshark","OXY",4
"37574",2017,"Annular seabream","ANN",102
"37575",2017,"Anomalous lanternfish","JBA",0
"37576",2017,"Anomuran decapods NEI","NUQ",10
"37577",2017,"Antarctic starry skate","SRR",0
"37578",2017,"Aquatic invertebrates NEI","INV",1
"37579",2017,"Aquatic mammals NEI","MAM",0
"37580",2017,"Arched razor shell","EQK",0
"37581",2017,"Arched swimming crab","LQA",0
"37582",2017,"Arctic skate","RJG",0
"37583",2017,"Argentine","ARY",17
"37584",2017,"Argentine hake","HKP",0
"37585",2017,"Argentine shortfin squid","SQA",0
"37586",2017,"Argentines","ARG",50
"37587",2017,"Aristeid shrimps NEI","ARI",39
"37588",2017,"Arrow shrimp","LKO",0
"37589",2017,"Arrowhead dogfish","SDU",0
"37590",2017,"Ascidiaceans NEI","SSX",0
"37591",2017,"Atlantic bluefin tuna","BFT",1609
"37592",2017,"Atlantic bonito","BON",1717
"37593",2017,"Atlantic ditch shrimp","PVR",0
"37594",2017,"Atlantic fanfish","BPB",0
"37595",2017,"Atlantic gobies NEI","GOB",0
"37596",2017,"Atlantic goliath grouper","EET",0
"37597",2017,"Atlantic halibut","HAL",0
"37598",2017,"Atlantic lizardfish","SDR",0
"37599",2017,"Atlantic pomfret","POA",56
"37600",2017,"Atlantic redfishes NEI","RED",7
"37601",2017,"Atlantic sailfish","SAI",47
"37602",2017,"Atlantic saury","SAU",288
"37603",2017,"Atlantic silverside","SSA",0
"37604",2017,"Atlantic soft pout","MTC",0
"37605",2017,"Atlantic thornyhead","TJX",0
"37606",2017,"Atlantic tomcod","TOM",0
"37607",2017,"Atlantic white marlin","WHM",1
"37608",2017,"Axillary seabream","SBA",880
"37609",2017,"Babberlocks","AJC",0
"37610",2017,"Bahamas sawshark","PPH",0
"37611",2017,"Baird's slickhead","ALC",0
"37612",2017,"Ballan wrasse","USB",436
"37613",2017,"Banded carpet shell","VNR",609
"37614",2017,"Banded seabream","DIJ",0
"37615",2017,"Barbeled houndshark","CLL",0
"37616",2017,"Barfin goby","OFL",0
"37617",2017,"Barnacle","PCB",381
"37618",2017,"Barracudas NEI","BAR",5
"37619",2017,"Bastard grunt","BGR",0
"37620",2017,"Bastard sole","MIA",44
"37621",2017,"Bathyraja rays NEI","BHY",1
"37622",2017,"Batoid fishes NEI","BAI",0
"37623",2017,"Bayer's moray","AMK",0
"37624",2017,"Bean solen","FRL",0
"37625",2017,"Bearded brotula","BRD",0
"37626",2017,"Bearded roguefish","TEO",0
"37627",2017,"Benguela hake","HKB",0
"37628",2017,"Bermuda sea chub","KYS",0
"37629",2017,"Bifid clingfish","GTB",0
"37630",2017,"Big-lip damsel","LNT",0
"37631",2017,"Big-scale pomfret","TAL",0
"37632",2017,"Big-scale sand smelt","ATB",1
"37633",2017,"Bigelow's ray","JRW",0
"37634",2017,"Bigeye grunt","GRB",0
"37635",2017,"Bigeye rockling","GGR",0
"37636",2017,"Bigeye scad","BIS",0
"37637",2017,"Bigeye thresher","BTH",0
"37638",2017,"Bigeye tuna","BET",2622
"37639",2017,"Birdbeak dogfish","DCA",2
"37640",2017,"Black cardinal fish","EPI",3
"37641",2017,"Black dogfish","CFB",0
"37642",2017,"Black gemfish","NEN",0
"37643",2017,"Black goby","GBN",0
"37644",2017,"Black legskate","RAH",0
"37645",2017,"Black marlin","BLM",0
"37646",2017,"Black scorpionfish","BBS",34
"37647",2017,"Black seabream","BRB",1466
"37648",2017,"Black wing flyingfish","HDR",0
"37649",2017,"Black-striped pipefish","SHQ",0
"37650",2017,"Blackbelly rosefish","BRF",586
"37651",2017,"Blackfin tuna","BLF",0
"37652",2017,"Blackspot skate","JRM",0
"37653",2017,"Blacktail comber","WSA",1
"37654",2017,"Blacktip shark","CCL",0
"37655",2017,"Bladder wrack","FUV",0
"37656",2017,"Blotched picarel","BPI",2
"37657",2017,"Blue and red shrimp","ARA",80
"37658",2017,"Blue antimora","ANT",0
"37659",2017,"Blue butterfish","BLB",32
"37660",2017,"Blue crab","CRB",0
"37661",2017,"Blue marlin","BUM",0
"37662",2017,"Blue runner","RUB",0
"37663",2017,"Blue shark","BSH",6636
"37664",2017,"Blue-leg swimcrab","IOD",7
"37665",2017,"Blueback shad","BBH",0
"37666",2017,"Bluefish","BLU",248
"37667",2017,"Bluespotted seabream","BSC",4
"37668",2017,"Blunt laurenzia","LVB",0
"37669",2017,"Bluntnose sixgill shark","SBL",0
"37670",2017,"Boa dragonfish","SBB",0
"37671",2017,"Boarfishes NEI","BOR",11728
"37672",2017,"Boe drum","DRS",0
"37673",2017,"Boeseman croaker","BOM",0
"37674",2017,"Bogue","BOG",8097
"37675",2017,"Bonefishes NEI","ALU",0
"37676",2017,"Bonga shad","BOA",0
"37677",2017,"Bonitos NEI","BZX",0
"37678",2017,"Bowfin","AAC",0
"37679",2017,"Boxlip mullet","ODL",1
"37680",2017,"Bramble shark","SHB",0
"37681",2017,"Brazilian menhaden","MHS",0
"37682",2017,"Bristlemouths","BRI",0
"37683",2017,"Brittle pen shell","TQF",0
"37684",2017,"Broadfin sawtail catshark","GAN",0
"37685",2017,"Broadnosed pipefish","STQ",0
"37686",2017,"Broadtail shortfin squid","SQM",36
"37687",2017,"Brook stickleback","CUZ",0
"37688",2017,"Brown comber","SRJ",0
"37689",2017,"Brown meagre","CBM",1
"37690",2017,"Brown ray","JAI",0
"37691",2017,"Brown seaweeds","SWB",0
"37692",2017,"Brown wrasse","WRM",0
"37693",2017,"Bullet tuna","BLT",244
"37694",2017,"Butterfishes, pomfrets NEI","BUX",5
"37695",2017,"Cabinza grunt","GRP",0
"37696",2017,"California scorpionfish","SGZ",0
"37697",2017,"Canary drum(=Baardman)","UCA",81
"37698",2017,"Canary tonguesole","YOI",0
"37699",2017,"Cape razor clam","RAC",0
"37700",2017,"Caramote prawn","TGS",0
"37701",2017,"Carangids NEI","CGX",46
"37702",2017,"Carcharhinus sharks NEI","CWZ",0
"37703",2017,"Cardinal fish","OGT",0
"37704",2017,"Cardinalfishes, etc. NEI","APO",0
"37705",2017,"Carpet shells NEI","TPS",0
"37706",2017,"Carragheen (Irish) moss","IMS",0
"37707",2017,"Cartilaginous fishes NEI","CAR",3
"37708",2017,"Cassava croaker","PSS",0
"37709",2017,"Catsharks, etc. NEI","SYX",485
"37710",2017,"Catsharks, nursehounds NEI","SCL",59
"37711",2017,"Cephalopods NEI","CEP",5
"37712",2017,"Chaceon geryons NEI","GER",0
"37713",2017,"Chamber venus","KFA",23
"37714",2017,"Chilean jagged lobster","PJH",0
"37715",2017,"Chimaeras, etc. NEI","HOL",0
"37716",2017,"Chinese cup-and-saucer","KPJ",0
"37717",2017,"Clams, etc. NEI","CLX",1
"37718",2017,"Club scallop","UDV",0
"37719",2017,"Clupeoids NEI","CLU",1164
"37720",2017,"Cock grunter","PKT",0
"37721",2017,"Cockles NEI","COZ",0
"37722",2017,"Comber","CBR",31
"37723",2017,"Combers NEI","BAS",14
"37724",2017,"Combtooth blennies","BLE",0
"37725",2017,"Common European bittersweet","GKL",17
"37726",2017,"Common bobtail squid","ITW",3
"37727",2017,"Common carp","FCP",0
"37728",2017,"Common cuttlefish","CTC",5542
"37729",2017,"Common dentex","DEC",26
"37730",2017,"Common dolphinfish","DOL",0
"37731",2017,"Common eagle ray","MYL",23
"37732",2017,"Common mora","RIB",62
"37733",2017,"Common octopus","OCC",8175
"37734",2017,"Common pandora","PAC",374
"37735",2017,"Common periwinkle","PEE",4
"37736",2017,"Common prawn","CPR",317
"37737",2017,"Common shrimp","CSH",160
"37738",2017,"Common spider crab","JDV",0
"37739",2017,"Common spiny lobster","SLO",28
"37740",2017,"Common squids NEI","SQC",185
"37741",2017,"Common stingray","JDP",6
"37742",2017,"Common torpedo","TTV",0
"37743",2017,"Common two-banded seabream","CTB",409
"37744",2017,"Conger eels, etc. NEI","COX",0
"37745",2017,"Copper shark","BRO",0
"37746",2017,"Corkwing wrasse","YFM",0
"37747",2017,"Corneous wedge clam","DJC",0
"37748",2017,"Corrugated venus","VUC",0
"37749",2017,"Crangon shrimps NEI","CNZ",0
"37750",2017,"Craylets, squat lobsters NEI","LOQ",6
"37751",2017,"Crest-tail catsharks NEI","GAU",48
"37752",2017,"Crevalle jack","CVJ",42
"37753",2017,"Crimson pasiphaeid","FAC",0
"37754",2017,"Croakers, drums NEI","CDX",21
"37755",2017,"Crocodile shark","PSK",0
"37756",2017,"Crystal shrimp","CSP",0
"37757",2017,"Cuckoo wrasse","USI",12
"37758",2017,"Cunene horse mackerel","HMZ",0
"37759",2017,"Cupped oysters NEI","OYC",12
"37760",2017,"Curled picarel","EHI",0
"37761",2017,"Cusk-eels, brotulas NEI","OPH",0
"37762",2017,"Cuttlefish, bobtail squids NEI","CTL",47
"37763",2017,"Cuttlefishes NEI","IAX",0
"37764",2017,"Daggertooth","ANP",0
"37765",2017,"Damselfish","CMK",0
"37766",2017,"Darwin's slimehead","GXW",0
"37767",2017,"Dealfishes","TRP",0
"37768",2017,"Deep-sea crabs, geryons NEI","GEY",0
"37769",2017,"Deep-sea red crab","KEF",21
"37770",2017,"Deep-water catsharks","API",0
"37771",2017,"Deep-water ray","JRH",0
"37772",2017,"Deep-water rose shrimp","DPS",855
"37773",2017,"Deep-water stingray","RPD",0
"37774",2017,"Deeplet sea anemone","DTI",0
"37775",2017,"Delta prawn","PIQ",0
"37776",2017,"Demersal percomorphs NEI","DPX",24
"37777",2017,"Dentex NEI","DEX",26
"37778",2017,"Devil fish","RMM",0
"37779",2017,"Dogfish sharks NEI","DGX",7
"37780",2017,"Dogfish sharks, etc. NEI","SHX",0
"37781",2017,"Dogfishes NEI","DGZ",0
"37782",2017,"Dogfishes and hounds NEI","DGH",0
"37783",2017,"Dogtooth grouper","EFJ",0
"37784",2017,"Dogtooth tuna","DOT",0
"37785",2017,"Donax clams","DON",129
"37786",2017,"Dories NEI","ZEX",0
"37787",2017,"Drab sole","HIK",0
"37788",2017,"Dragonet","LYY",4
"37789",2017,"Drums NEI","UBS",0
"37790",2017,"Dulse","RHP",0
"37791",2017,"Dusky grouper","GPD",9
"37792",2017,"Dwarf bobtail squid","CTR",0
"37793",2017,"Eagle rays NEI","EAG",15
"37794",2017,"Edible crab","CRE",1852
"37795",2017,"Eelpouts NEI","LVD",0
"37796",2017,"Electric ray","TTO",0
"37797",2017,"Electric rays NEI","TOD",2
"37798",2017,"Elegant bobtail squid","ITG",0
"37799",2017,"Elegant cuttlefish","EJE",5
"37800",2017,"Elongate frostfish","BDL",10
"37801",2017,"Emerald wrasse","JCN",0
"37802",2017,"Escolar","LEC",24
"37803",2017,"European barracuda","YRS",0
"37804",2017,"European common squid","OUL",26
"37805",2017,"European conger","COE",6106
"37806",2017,"European edible sea urchin","URS",0
"37807",2017,"European flat oyster","OYF",84
"37808",2017,"European flounder","FLE",58
"37809",2017,"European flying squid","SQE",364
"37810",2017,"European lobster","LBE",180
"37811",2017,"European prickly cockle","AKJ",0
"37812",2017,"European razor clam","RAE",109
"37813",2017,"European smelt","SME",40
"37814",2017,"European squid","SQR",364
"37815",2017,"Exasperating jujubine","JUX",0
"37816",2017,"False abalone","SNE",0
"37817",2017,"False scad","HMY",28
"37818",2017,"Finfishes NEI","FIN",418
"37819",2017,"Fivebeard rockling","LCM",0
"37820",2017,"Flat and cupped oysters NEI","OST",0
"37821",2017,"Flat oysters NEI","OYX",0
"37822",2017,"Flatfishes NEI","FLX",22
"37823",2017,"Flathead grey mullet","MUF",216
"37824",2017,"Flying gurnard","DYL",0
"37825",2017,"Flying squids NEI","OMM",0
"37826",2017,"Flyingfishes NEI","FLY",0
"37827",2017,"Forkbeard","FOR",195
"37828",2017,"Forkbeards NEI","FOX",29
"37829",2017,"Foureyed sole","MRK",0
"37830",2017,"Freshwater bream","FBM",0
"37831",2017,"Freshwater fishes NEI","FRF",0
"37832",2017,"Frigate and bullet tunas","FRZ",30
"37833",2017,"Frigate tuna","FRI",16
"37834",2017,"Gadiformes NEI","GAD",66
"37835",2017,"Gag","MKM",0
"37836",2017,"Galapagos shark","CCG",0
"37837",2017,"Garfish","GAR",139
"37838",2017,"Gastropods NEI","GAS",14
"37839",2017,"Gelidium seaweeds","GEL",531
"37840",2017,"Gemellar’s lanternfish","JHD",0
"37841",2017,"Geryons NEI","GYX",0
"37842",2017,"Giant gelidium","GEQ",0
"37843",2017,"Giant red shrimp","ARS",3
"37844",2017,"Gilthead seabream","SBG",723
"37845",2017,"Glasseye","HTU",0
"37846",2017,"Goatfishes, red mullets NEI","MUM",2
"37847",2017,"Gobies NEI","GPA",11
"37848",2017,"Golden carpet shell","VNA",16
"37849",2017,"Golden grey mullet","MGA",43
"37850",2017,"Golden shrimp","LKT",1
"37851",2017,"Goldfish","CGO",0
"37852",2017,"Goldlined seabream","RSS",0
"37853",2017,"Great Atlantic scallop","SCE",661
"37854",2017,"Great Mediterranean scallop","SJA",0
"37855",2017,"Great lanternshark","ETR",0
"37856",2017,"Greater amberjack","AMB",6
"37857",2017,"Greater weever","WEG",287
"37858",2017,"Green crab","CRG",130
"37859",2017,"Green seaweeds","SWG",39
"37860",2017,"Greenland cod","GRC",0
"37861",2017,"Greenland shark","GSK",0
"37862",2017,"Grenadiers NEI","GRV",0
"37863",2017,"Grenadiers, rattails NEI","RTX",0
"37864",2017,"Grey triggerfish","TRG",173
"37865",2017,"Grey wrasse","YFC",0
"37866",2017,"Grooved carpet shell","CTG",320
"37867",2017,"Ground croaker","BIH",0
"37868",2017,"Groundfishes NEI","GRO",31
"37869",2017,"Groupers NEI","GPX",0
"37870",2017,"Groupers, seabasses NEI","BSX",6
